runtime,20190402-162704
initialisation,TODO
update,TODO
speed,109.98081851005554
n_iterations,1
n_updates,0
average_time_per_update,109.98081851005554
n_clusters,2
wscc,411011164.145192
nmi_comparison,0.023508604237253015
6446,[157.72267706 165.50468681 157.45395057]
6446,71
6446,72
6446,73
6446,74
6446,75
6446,76
6446,77
6446,78
6446,79
6446,80
6446,81
6446,82
6446,83
6446,84
6446,85
6446,86
6446,87
6446,88
6446,89
6446,90
6446,91
6446,92
6446,93
6446,94
6446,95
6446,96
6446,97
6446,98
6446,99
6446,100
6446,101
6446,102
6446,103
6446,104
6446,105
6446,106
6446,107
6446,108
6446,109
6446,110
6446,111
6446,112
6446,113
6446,114
6446,115
6446,116
6446,117
6446,118
6446,119
6446,120
6446,121
6446,122
6446,123
6446,124
6446,125
6446,126
6446,127
6446,128
6446,129
6446,130
6446,131
6446,132
6446,133
6446,134
6446,135
6446,136
6446,137
6446,138
6446,139
6446,140
6446,141
6446,142
6446,143
6446,144
6446,145
6446,146
6446,147
6446,148
6446,149
6446,150
6446,151
6446,152
6446,153
6446,154
6446,155
6446,156
6446,157
6446,158
6446,159
6446,160
6446,161
6446,162
6446,163
6446,164
6446,165
6446,166
6446,167
6446,168
6446,169
6446,170
6446,171
6446,172
6446,173
6446,174
6446,175
6446,176
6446,177
6446,178
6446,252
6446,253
6446,254
6446,255
6446,256
6446,257
6446,258
6446,259
6446,260
6446,261
6446,262
6446,263
6446,264
6446,265
6446,266
6446,267
6446,268
6446,269
6446,270
6446,271
6446,272
6446,273
6446,274
6446,275
6446,276
6446,277
6446,278
6446,279
6446,280
6446,281
6446,282
6446,283
6446,284
6446,285
6446,286
6446,287
6446,288
6446,289
6446,290
6446,291
6446,292
6446,293
6446,294
6446,295
6446,296
6446,297
6446,298
6446,299
6446,300
6446,301
6446,302
6446,303
6446,304
6446,305
6446,306
6446,307
6446,308
6446,309
6446,310
6446,311
6446,312
6446,313
6446,314
6446,315
6446,316
6446,317
6446,318
6446,319
6446,320
6446,321
6446,322
6446,323
6446,324
6446,325
6446,326
6446,327
6446,328
6446,329
6446,330
6446,331
6446,332
6446,333
6446,334
6446,335
6446,336
6446,337
6446,338
6446,339
6446,340
6446,341
6446,342
6446,343
6446,344
6446,345
6446,346
6446,347
6446,348
6446,349
6446,350
6446,351
6446,352
6446,353
6446,354
6446,355
6446,356
6446,357
6446,358
6446,359
6446,433
6446,434
6446,435
6446,436
6446,437
6446,438
6446,439
6446,440
6446,441
6446,442
6446,443
6446,444
6446,445
6446,446
6446,447
6446,448
6446,449
6446,450
6446,451
6446,452
6446,453
6446,454
6446,455
6446,456
6446,457
6446,458
6446,459
6446,460
6446,461
6446,462
6446,463
6446,464
6446,465
6446,466
6446,467
6446,468
6446,469
6446,470
6446,471
6446,472
6446,473
6446,474
6446,475
6446,476
6446,477
6446,478
6446,479
6446,480
6446,481
6446,482
6446,483
6446,484
6446,485
6446,486
6446,487
6446,488
6446,489
6446,490
6446,491
6446,492
6446,493
6446,494
6446,495
6446,496
6446,497
6446,498
6446,499
6446,500
6446,501
6446,502
6446,503
6446,504
6446,505
6446,506
6446,507
6446,508
6446,509
6446,510
6446,511
6446,512
6446,513
6446,514
6446,515
6446,516
6446,517
6446,518
6446,519
6446,520
6446,521
6446,522
6446,523
6446,524
6446,525
6446,526
6446,527
6446,528
6446,529
6446,530
6446,531
6446,532
6446,533
6446,534
6446,535
6446,536
6446,537
6446,538
6446,539
6446,540
6446,614
6446,615
6446,616
6446,617
6446,618
6446,619
6446,620
6446,621
6446,622
6446,623
6446,624
6446,625
6446,626
6446,627
6446,628
6446,629
6446,630
6446,631
6446,632
6446,633
6446,634
6446,635
6446,636
6446,637
6446,638
6446,639
6446,640
6446,641
6446,642
6446,643
6446,644
6446,645
6446,646
6446,647
6446,648
6446,649
6446,650
6446,651
6446,652
6446,653
6446,654
6446,655
6446,656
6446,657
6446,658
6446,659
6446,660
6446,661
6446,662
6446,663
6446,664
6446,665
6446,666
6446,667
6446,668
6446,669
6446,670
6446,671
6446,672
6446,673
6446,674
6446,675
6446,676
6446,677
6446,678
6446,679
6446,680
6446,681
6446,682
6446,683
6446,684
6446,685
6446,686
6446,687
6446,688
6446,689
6446,690
6446,691
6446,692
6446,693
6446,694
6446,695
6446,696
6446,697
6446,698
6446,699
6446,700
6446,701
6446,702
6446,703
6446,704
6446,705
6446,706
6446,707
6446,708
6446,709
6446,710
6446,711
6446,712
6446,713
6446,714
6446,715
6446,716
6446,717
6446,718
6446,719
6446,720
6446,721
6446,795
6446,796
6446,797
6446,798
6446,799
6446,800
6446,801
6446,802
6446,803
6446,804
6446,805
6446,806
6446,807
6446,808
6446,809
6446,810
6446,811
6446,812
6446,813
6446,814
6446,815
6446,816
6446,817
6446,818
6446,819
6446,820
6446,821
6446,822
6446,823
6446,824
6446,825
6446,826
6446,827
6446,828
6446,829
6446,830
6446,831
6446,832
6446,833
6446,834
6446,835
6446,836
6446,837
6446,838
6446,839
6446,840
6446,841
6446,842
6446,843
6446,844
6446,845
6446,846
6446,847
6446,848
6446,849
6446,850
6446,851
6446,852
6446,853
6446,854
6446,855
6446,856
6446,857
6446,858
6446,859
6446,860
6446,861
6446,862
6446,863
6446,864
6446,865
6446,866
6446,867
6446,868
6446,869
6446,870
6446,871
6446,872
6446,873
6446,874
6446,875
6446,876
6446,877
6446,878
6446,879
6446,880
6446,881
6446,882
6446,883
6446,884
6446,885
6446,886
6446,887
6446,888
6446,889
6446,890
6446,891
6446,892
6446,893
6446,894
6446,895
6446,896
6446,897
6446,898
6446,899
6446,900
6446,901
6446,902
6446,976
6446,977
6446,978
6446,979
6446,980
6446,981
6446,982
6446,983
6446,984
6446,985
6446,986
6446,987
6446,988
6446,989
6446,990
6446,991
6446,992
6446,993
6446,994
6446,995
6446,996
6446,997
6446,998
6446,999
6446,1000
6446,1001
6446,1002
6446,1003
6446,1004
6446,1005
6446,1006
6446,1007
6446,1008
6446,1009
6446,1010
6446,1011
6446,1012
6446,1013
6446,1014
6446,1015
6446,1016
6446,1017
6446,1018
6446,1019
6446,1020
6446,1021
6446,1022
6446,1023
6446,1024
6446,1025
6446,1026
6446,1027
6446,1028
6446,1029
6446,1030
6446,1031
6446,1032
6446,1033
6446,1034
6446,1035
6446,1036
6446,1037
6446,1038
6446,1039
6446,1040
6446,1041
6446,1042
6446,1043
6446,1044
6446,1045
6446,1046
6446,1047
6446,1048
6446,1049
6446,1050
6446,1051
6446,1052
6446,1053
6446,1054
6446,1055
6446,1056
6446,1057
6446,1058
6446,1059
6446,1060
6446,1061
6446,1062
6446,1063
6446,1064
6446,1065
6446,1066
6446,1067
6446,1068
6446,1069
6446,1070
6446,1071
6446,1072
6446,1073
6446,1074
6446,1075
6446,1076
6446,1077
6446,1078
6446,1079
6446,1080
6446,1081
6446,1082
6446,1083
6446,1157
6446,1158
6446,1159
6446,1160
6446,1161
6446,1162
6446,1163
6446,1164
6446,1165
6446,1166
6446,1167
6446,1168
6446,1169
6446,1170
6446,1171
6446,1172
6446,1173
6446,1174
6446,1175
6446,1176
6446,1177
6446,1178
6446,1179
6446,1180
6446,1181
6446,1182
6446,1183
6446,1184
6446,1185
6446,1186
6446,1187
6446,1188
6446,1189
6446,1190
6446,1191
6446,1192
6446,1193
6446,1194
6446,1195
6446,1196
6446,1197
6446,1198
6446,1199
