runtime,20190329-114057
initialisation,TODO
update,TODO
speed,15.52755093574524
n_iterations,1
n_updates,0
average_time_per_update,15.52755093574524
n_clusters,2
wscc,48229826.38758665
12015,"[110.52990418  46.55342106   0.517276     1.98874714  14.55933515
  28.83135354   7.08077485  71.83756629]"
12015,0
12015,1
12015,2
12015,3
12015,5
12015,8
12015,9
12015,10
12015,12
12015,13
12015,14
12015,15
12015,17
12015,18
12015,19
12015,20
12015,21
12015,22
12015,23
12015,24
12015,25
12015,26
12015,27
12015,28
12015,29
12015,32
12015,33
12015,34
12015,35
12015,36
12015,37
12015,39
12015,40
12015,41
12015,43
12015,45
12015,46
12015,48
12015,49
12015,51
12015,52
12015,55
12015,56
12015,58
12015,60
12015,61
12015,62
12015,63
12015,66
12015,67
12015,68
12015,70
12015,71
12015,72
12015,73
12015,74
12015,75
12015,76
12015,77
12015,78
12015,79
12015,80
12015,82
12015,84
12015,85
12015,86
12015,87
12015,88
12015,89
12015,90
12015,91
12015,92
12015,93
12015,94
12015,96
12015,97
12015,98
12015,99
12015,100
12015,101
12015,102
12015,103
12015,104
12015,106
12015,107
12015,108
12015,109
12015,110
12015,111
12015,112
12015,113
12015,114
12015,116
12015,117
12015,118
12015,119
12015,120
12015,121
12015,122
12015,123
12015,124
12015,125
12015,127
12015,128
12015,129
12015,130
12015,131
12015,132
12015,133
12015,134
12015,135
12015,136
12015,137
12015,138
12015,140
12015,141
12015,142
12015,143
12015,144
12015,145
12015,146
12015,147
12015,148
12015,149
12015,150
12015,151
12015,153
12015,154
12015,155
12015,157
12015,158
12015,159
12015,161
12015,162
12015,163
12015,164
12015,165
12015,166
12015,167
12015,168
12015,169
12015,170
12015,171
12015,172
12015,173
12015,174
12015,176
12015,177
12015,178
12015,179
12015,180
12015,182
12015,183
12015,185
12015,187
12015,188
12015,189
12015,190
12015,191
12015,192
12015,193
12015,194
12015,195
12015,197
12015,198
12015,199
12015,201
12015,202
12015,203
12015,204
12015,206
12015,207
12015,208
12015,209
12015,210
12015,211
12015,213
12015,217
12015,218
12015,219
12015,220
12015,221
12015,222
12015,223
12015,224
12015,225
12015,226
12015,227
12015,228
12015,229
12015,230
12015,231
12015,232
12015,233
12015,234
12015,236
12015,237
12015,238
12015,239
12015,240
12015,242
12015,243
12015,245
12015,246
12015,247
12015,248
12015,249
12015,250
12015,251
12015,252
12015,253
12015,254
12015,255
12015,256
12015,257
12015,258
12015,259
12015,260
12015,261
12015,262
12015,263
12015,264
12015,265
12015,266
12015,267
12015,268
12015,269
12015,270
12015,271
12015,272
12015,273
12015,274
12015,275
12015,276
12015,277
12015,278
12015,279
12015,280
12015,281
12015,283
12015,284
12015,285
12015,286
12015,287
12015,289
12015,290
12015,291
12015,292
12015,293
12015,294
12015,295
12015,296
12015,297
12015,299
12015,300
12015,301
12015,302
12015,303
12015,304
12015,305
12015,306
12015,307
12015,308
12015,309
12015,311
12015,312
12015,313
12015,314
12015,315
12015,316
12015,318
12015,320
12015,321
12015,322
12015,323
12015,324
12015,325
12015,326
12015,327
12015,328
12015,329
12015,330
12015,331
12015,332
12015,333
12015,334
12015,335
12015,336
12015,337
12015,338
12015,339
12015,340
12015,341
12015,342
12015,343
12015,344
12015,345
12015,346
12015,348
12015,349
12015,350
12015,351
12015,352
12015,353
12015,354
12015,355
12015,356
12015,357
12015,358
12015,359
12015,360
12015,362
12015,363
12015,364
12015,365
12015,367
12015,368
12015,369
12015,370
12015,371
12015,374
12015,376
12015,377
12015,378
12015,379
12015,380
12015,381
12015,382
12015,383
12015,384
12015,385
12015,386
12015,387
12015,388
12015,389
12015,390
12015,391
12015,392
12015,393
12015,394
12015,395
12015,397
12015,398
12015,400
12015,401
12015,402
12015,403
12015,404
12015,405
12015,406
12015,407
12015,408
12015,409
12015,410
12015,411
12015,412
12015,414
12015,415
12015,416
12015,417
12015,418
12015,419
12015,420
12015,421
12015,422
12015,423
12015,424
12015,425
12015,426
12015,427
12015,428
12015,429
12015,430
12015,431
12015,432
12015,433
12015,434
12015,435
12015,436
12015,437
12015,438
12015,439
12015,440
12015,441
12015,442
12015,443
12015,444
12015,445
12015,446
12015,447
12015,448
12015,449
12015,450
12015,451
12015,452
12015,453
12015,454
12015,455
12015,456
12015,457
12015,458
12015,459
12015,461
12015,462
12015,464
12015,465
12015,467
12015,468
12015,469
12015,470
12015,471
12015,473
12015,474
12015,475
12015,476
12015,477
12015,479
12015,480
12015,481
12015,482
12015,483
12015,484
12015,485
12015,486
12015,487
12015,488
12015,491
12015,492
12015,493
12015,495
12015,496
12015,499
12015,500
12015,501
12015,503
12015,504
12015,505
12015,506
12015,507
12015,508
12015,509
12015,510
12015,511
12015,512
12015,513
12015,514
12015,515
12015,516
12015,517
12015,518
12015,519
12015,520
12015,521
12015,522
12015,523
12015,524
12015,526
12015,527
12015,528
12015,529
12015,530
12015,531
12015,532
12015,534
12015,535
12015,536
12015,537
12015,538
12015,539
12015,540
12015,541
12015,542
12015,543
12015,544
12015,546
12015,547
12015,548
12015,549
12015,551
12015,552
12015,553
12015,554
12015,555
12015,556
12015,558
12015,559
12015,562
12015,564
12015,565
12015,566
12015,567
12015,568
12015,569
12015,570
12015,571
12015,572
12015,573
12015,574
12015,575
12015,576
12015,578
12015,579
12015,580
12015,581
12015,582
12015,583
12015,584
12015,585
12015,586
12015,587
12015,588
12015,589
12015,590
12015,591
12015,592
12015,593
12015,595
12015,596
12015,597
12015,598
12015,599
12015,600
12015,601
12015,602
12015,603
12015,604
12015,606
12015,607
12015,608
12015,609
12015,610
12015,611
12015,613
12015,614
12015,615
12015,616
12015,617
12015,618
12015,620
12015,621
12015,622
12015,624
12015,625
12015,626
12015,627
12015,628
12015,629
12015,630
12015,631
12015,632
12015,634
12015,636
12015,638
12015,639
12015,640
12015,641
12015,642
12015,643
12015,644
12015,645
12015,646
12015,648
12015,650
12015,651
12015,652
12015,653
12015,655
12015,657
12015,658
12015,659
12015,660
12015,662
12015,663
12015,664
12015,665
12015,666
12015,667
12015,668
12015,669
12015,671
12015,672
12015,673
12015,676
12015,677
12015,678
12015,679
12015,680
12015,681
12015,682
12015,683
12015,684
12015,685
12015,686
12015,687
12015,688
12015,689
12015,690
12015,691
12015,692
12015,693
12015,694
12015,695
12015,696
12015,697
12015,698
12015,699
12015,700
12015,701
12015,702
12015,703
12015,704
12015,706
12015,708
12015,709
12015,710
12015,711
12015,712
12015,713
12015,715
12015,717
12015,719
12015,721
12015,722
12015,723
12015,724
12015,725
12015,726
12015,727
12015,728
12015,729
12015,730
12015,731
12015,732
12015,733
12015,734
12015,736
12015,737
12015,738
12015,739
12015,740
12015,741
12015,742
12015,743
12015,744
12015,746
12015,747
12015,748
12015,749
12015,750
12015,751
12015,754
12015,756
12015,757
12015,759
12015,760
12015,761
12015,762
12015,763
12015,764
12015,765
12015,766
12015,767
12015,768
12015,769
12015,771
12015,772
12015,773
12015,776
12015,777
12015,778
12015,779
12015,780
12015,781
12015,784
12015,786
12015,787
12015,788
12015,789
12015,790
12015,791
12015,795
12015,796
12015,797
12015,798
12015,799
12015,800
12015,801
12015,804
12015,805
12015,806
12015,807
12015,808
12015,809
12015,810
12015,811
12015,812
12015,813
12015,814
12015,815
12015,818
12015,819
12015,820
12015,821
12015,822
12015,823
12015,824
12015,825
12015,826
12015,827
12015,828
12015,829
12015,830
12015,832
12015,834
