runtime,20190402-161128
initialisation,TODO
update,TODO
speed,18.86641573905945
n_iterations,1
n_updates,0
average_time_per_update,18.86641573905945
n_clusters,2
wscc,74544592.5012591
15982,"[1.14322296e+02 4.65266051e+01 2.45505318e-01 4.82528774e-01
 1.15006880e+00 1.15618599e+01 1.55111828e+01 2.99493386e+02]"
15982,4
15982,6
15982,7
15982,11
15982,16
15982,30
15982,31
15982,38
15982,42
15982,44
15982,47
15982,50
15982,53
15982,54
15982,57
15982,59
15982,64
15982,65
15982,69
15982,81
15982,83
15982,95
15982,105
15982,115
15982,126
15982,139
15982,152
15982,156
15982,160
15982,175
15982,181
15982,184
15982,186
15982,196
15982,200
15982,205
15982,212
15982,214
15982,215
15982,216
15982,235
15982,241
15982,244
15982,282
15982,288
15982,298
15982,310
15982,317
15982,319
15982,347
15982,361
15982,366
15982,372
15982,373
15982,375
15982,396
15982,399
15982,413
15982,460
15982,463
15982,466
15982,472
15982,478
15982,489
15982,490
15982,494
15982,497
15982,498
15982,502
15982,525
15982,533
15982,545
15982,550
15982,557
15982,560
15982,561
15982,563
15982,577
15982,594
15982,605
15982,612
15982,619
15982,623
15982,633
15982,635
15982,637
15982,647
15982,649
15982,654
15982,656
15982,661
15982,670
15982,674
15982,675
15982,705
15982,707
15982,714
15982,716
15982,718
15982,720
15982,735
15982,745
15982,752
15982,753
15982,755
15982,758
15982,770
15982,774
15982,775
15982,782
15982,783
15982,785
15982,792
15982,793
15982,794
15982,802
15982,803
15982,816
15982,817
15982,831
15982,833
15982,836
15982,855
15982,859
15982,874
15982,878
15982,880
15982,885
15982,891
15982,893
15982,901
15982,903
15982,908
15982,930
15982,938
15982,943
15982,945
15982,950
15982,957
15982,961
15982,962
15982,977
15982,995
15982,1001
15982,1009
15982,1015
15982,1023
15982,1031
15982,1032
15982,1045
15982,1050
15982,1051
15982,1053
15982,1055
15982,1068
15982,1071
15982,1072
15982,1075
15982,1107
15982,1110
15982,1112
15982,1124
15982,1129
15982,1134
15982,1176
15982,1177
15982,1181
15982,1206
15982,1208
15982,1212
15982,1217
15982,1223
15982,1230
15982,1245
15982,1254
15982,1256
15982,1265
15982,1266
15982,1271
15982,1277
15982,1287
15982,1288
15982,1309
15982,1312
15982,1313
15982,1318
15982,1328
15982,1334
15982,1338
15982,1339
15982,1346
15982,1348
15982,1349
15982,1359
15982,1362
15982,1365
15982,1378
15982,1399
15982,1416
15982,1423
15982,1430
15982,1438
15982,1453
15982,1457
15982,1461
15982,1466
15982,1470
15982,1492
15982,1503
15982,1507
15982,1521
15982,1523
15982,1539
15982,1542
15982,1551
15982,1565
15982,1569
15982,1576
15982,1578
15982,1591
15982,1603
15982,1606
15982,1607
15982,1614
15982,1618
15982,1627
15982,1634
15982,1639
15982,1645
15982,1649
15982,1650
15982,1660
15982,1677
15982,1678
15982,1695
15982,1707
15982,1713
15982,1714
15982,1716
15982,1728
15982,1733
15982,1748
15982,1750
15982,1756
15982,1763
15982,1773
15982,1782
15982,1783
15982,1789
15982,1791
15982,1793
15982,1801
15982,1811
15982,1813
15982,1814
15982,1818
15982,1819
15982,1821
15982,1852
15982,1858
15982,1868
15982,1871
15982,1874
15982,1909
15982,1915
15982,1916
15982,1924
15982,1928
15982,1929
15982,1932
15982,1938
15982,1957
15982,1965
15982,1968
15982,1972
15982,1976
15982,1979
15982,1990
15982,1995
15982,2015
15982,2016
15982,2022
15982,2029
15982,2052
15982,2055
15982,2059
15982,2064
15982,2082
15982,2087
15982,2099
15982,2107
15982,2133
15982,2134
15982,2144
15982,2149
15982,2150
15982,2153
15982,2154
15982,2160
15982,2161
15982,2176
15982,2178
15982,2200
15982,2202
15982,2206
15982,2216
15982,2243
15982,2248
15982,2249
15982,2251
15982,2267
15982,2277
15982,2284
15982,2290
15982,2296
15982,2298
15982,2307
15982,2310
15982,2313
15982,2317
15982,2324
15982,2342
15982,2352
15982,2353
15982,2355
15982,2358
15982,2366
15982,2371
15982,2372
15982,2388
15982,2395
15982,2402
15982,2413
15982,2416
15982,2417
15982,2421
15982,2431
15982,2433
15982,2435
15982,2456
15982,2468
15982,2470
15982,2473
15982,2474
15982,2479
15982,2481
15982,2484
15982,2486
15982,2509
15982,2515
15982,2517
15982,2527
15982,2528
15982,2532
15982,2542
15982,2546
15982,2552
15982,2559
15982,2575
15982,2581
15982,2591
15982,2595
15982,2598
15982,2599
15982,2610
15982,2623
15982,2629
15982,2638
15982,2640
15982,2642
15982,2652
15982,2656
15982,2662
15982,2669
15982,2682
15982,2688
15982,2690
15982,2710
15982,2713
15982,2723
15982,2731
15982,2735
15982,2736
15982,2741
15982,2747
15982,2759
15982,2760
15982,2766
15982,2779
15982,2786
15982,2787
15982,2788
15982,2811
15982,2812
15982,2816
15982,2825
15982,2826
15982,2835
15982,2852
15982,2865
15982,2867
15982,2881
15982,2882
15982,2883
15982,2892
15982,2894
15982,2898
15982,2899
15982,2910
15982,2920
15982,2928
15982,2932
15982,2941
15982,2953
15982,2955
15982,2958
15982,2960
15982,2962
15982,2990
15982,2994
15982,3008
15982,3013
15982,3019
15982,3022
15982,3023
15982,3026
15982,3030
15982,3032
15982,3036
15982,3041
15982,3047
15982,3061
15982,3065
15982,3075
15982,3079
15982,3085
15982,3091
15982,3092
15982,3093
15982,3097
15982,3103
15982,3108
15982,3138
15982,3143
15982,3151
15982,3157
15982,3159
15982,3163
15982,3169
15982,3173
15982,3177
15982,3200
15982,3202
15982,3208
15982,3223
15982,3245
15982,3256
15982,3257
15982,3261
15982,3263
15982,3276
15982,3287
15982,3288
15982,3295
15982,3305
15982,3314
15982,3319
15982,3331
15982,3361
15982,3363
15982,3370
15982,3382
15982,3390
15982,3397
15982,3399
15982,3402
15982,3407
15982,3409
15982,3411
15982,3421
15982,3433
15982,3435
15982,3438
15982,3447
15982,3448
15982,3457
15982,3492
15982,3543
15982,3548
15982,3559
15982,3562
15982,3566
15982,3573
15982,3578
15982,3580
15982,3587
15982,3590
15982,3595
15982,3596
15982,3610
15982,3629
15982,3637
15982,3678
15982,3681
15982,3686
15982,3701
15982,3707
15982,3734
15982,3757
15982,3773
15982,3775
15982,3781
15982,3812
15982,3813
15982,3818
15982,3829
15982,3839
15982,3846
15982,3857
15982,3867
15982,3869
15982,3883
15982,3889
15982,3890
15982,3894
15982,3895
15982,3902
15982,3906
15982,3907
15982,3916
15982,3921
15982,3932
15982,3933
15982,3952
15982,3956
15982,3957
15982,3960
15982,4001
15982,4011
15982,4029
15982,4031
15982,4034
15982,4040
15982,4042
15982,4044
15982,4050
15982,4065
15982,4069
15982,4074
15982,4077
15982,4079
15982,4112
15982,4129
15982,4133
15982,4157
15982,4162
15982,4169
15982,4180
15982,4186
15982,4188
15982,4202
15982,4215
15982,4242
15982,4248
15982,4251
15982,4259
15982,4272
15982,4277
15982,4293
15982,4297
15982,4302
15982,4313
15982,4330
15982,4343
15982,4349
15982,4355
15982,4379
15982,4390
15982,4400
15982,4401
15982,4409
15982,4414
15982,4434
15982,4447
15982,4451
15982,4485
15982,4487
15982,4493
15982,4500
15982,4510
15982,4537
15982,4538
15982,4556
15982,4574
15982,4583
15982,4584
15982,4595
15982,4597
15982,4602
15982,4604
15982,4628
15982,4630
15982,4633
15982,4634
15982,4635
15982,4636
15982,4638
15982,4643
15982,4655
15982,4660
15982,4662
15982,4664
15982,4676
15982,4705
