runtime,20190329-114255
initialisation,TODO
update,TODO
speed,11.103005170822144
n_iterations,1
n_updates,0
average_time_per_update,11.103005170822144
n_clusters,2
wscc,48229826.38758665
6467,"[110.52990418  46.55342106   0.517276     1.98874714  14.55933515
  28.83135354   7.08077485  71.83756629]"
6467,0
6467,1
6467,2
6467,3
6467,5
6467,8
6467,9
6467,10
6467,12
6467,13
6467,14
6467,15
6467,17
6467,18
6467,19
6467,20
6467,21
6467,22
6467,23
6467,24
6467,25
6467,26
6467,27
6467,28
6467,29
6467,32
6467,33
6467,34
6467,35
6467,36
6467,37
6467,39
6467,40
6467,41
6467,43
6467,45
6467,46
6467,48
6467,49
6467,51
6467,52
6467,55
6467,56
6467,58
6467,60
6467,61
6467,62
6467,63
6467,66
6467,67
6467,68
6467,70
6467,71
6467,72
6467,73
6467,74
6467,75
6467,76
6467,77
6467,78
6467,79
6467,80
6467,82
6467,84
6467,85
6467,86
6467,87
6467,88
6467,89
6467,90
6467,91
6467,92
6467,93
6467,94
6467,96
6467,97
6467,98
6467,99
6467,100
6467,101
6467,102
6467,103
6467,104
6467,106
6467,107
6467,108
6467,109
6467,110
6467,111
6467,112
6467,113
6467,114
6467,116
6467,117
6467,118
6467,119
6467,120
6467,121
6467,122
6467,123
6467,124
6467,125
6467,127
6467,128
6467,129
6467,130
6467,131
6467,132
6467,133
6467,134
6467,135
6467,136
6467,137
6467,138
6467,140
6467,141
6467,142
6467,143
6467,144
6467,145
6467,146
6467,147
6467,148
6467,149
6467,150
6467,151
6467,153
6467,154
6467,155
6467,157
6467,158
6467,159
6467,161
6467,162
6467,163
6467,164
6467,165
6467,166
6467,167
6467,168
6467,169
6467,170
6467,171
6467,172
6467,173
6467,174
6467,176
6467,177
6467,178
6467,179
6467,180
6467,182
6467,183
6467,185
6467,187
6467,188
6467,189
6467,190
6467,191
6467,192
6467,193
6467,194
6467,195
6467,197
6467,198
6467,199
6467,201
6467,202
6467,203
6467,204
6467,206
6467,207
6467,208
6467,209
6467,210
6467,211
6467,213
6467,217
6467,218
6467,219
6467,220
6467,221
6467,222
6467,223
6467,224
6467,225
6467,226
6467,227
6467,228
6467,229
6467,230
6467,231
6467,232
6467,233
6467,234
6467,236
6467,237
6467,238
6467,239
6467,240
6467,242
6467,243
6467,245
6467,246
6467,247
6467,248
6467,249
6467,250
6467,251
6467,252
6467,253
6467,254
6467,255
6467,256
6467,257
6467,258
6467,259
6467,260
6467,261
6467,262
6467,263
6467,264
6467,265
6467,266
6467,267
6467,268
6467,269
6467,270
6467,271
6467,272
6467,273
6467,274
6467,275
6467,276
6467,277
6467,278
6467,279
6467,280
6467,281
6467,283
6467,284
6467,285
6467,286
6467,287
6467,289
6467,290
6467,291
6467,292
6467,293
6467,294
6467,295
6467,296
6467,297
6467,299
6467,300
6467,301
6467,302
6467,303
6467,304
6467,305
6467,306
6467,307
6467,308
6467,309
6467,311
6467,312
6467,313
6467,314
6467,315
6467,316
6467,318
6467,320
6467,321
6467,322
6467,323
6467,324
6467,325
6467,326
6467,327
6467,328
6467,329
6467,330
6467,331
6467,332
6467,333
6467,334
6467,335
6467,336
6467,337
6467,338
6467,339
6467,340
6467,341
6467,342
6467,343
6467,344
6467,345
6467,346
6467,348
6467,349
6467,350
6467,351
6467,352
6467,353
6467,354
6467,355
6467,356
6467,357
6467,358
6467,359
6467,360
6467,362
6467,363
6467,364
6467,365
6467,367
6467,368
6467,369
6467,370
6467,371
6467,374
6467,376
6467,377
6467,378
6467,379
6467,380
6467,381
6467,382
6467,383
6467,384
6467,385
6467,386
6467,387
6467,388
6467,389
6467,390
6467,391
6467,392
6467,393
6467,394
6467,395
6467,397
6467,398
6467,400
6467,401
6467,402
6467,403
6467,404
6467,405
6467,406
6467,407
6467,408
6467,409
6467,410
6467,411
6467,412
6467,414
6467,415
6467,416
6467,417
6467,418
6467,419
6467,420
6467,421
6467,422
6467,423
6467,424
6467,425
6467,426
6467,427
6467,428
6467,429
6467,430
6467,431
6467,432
6467,433
6467,434
6467,435
6467,436
6467,437
6467,438
6467,439
6467,440
6467,441
6467,442
6467,443
6467,444
6467,445
6467,446
6467,447
6467,448
6467,449
6467,450
6467,451
6467,452
6467,453
6467,454
6467,455
6467,456
6467,457
6467,458
6467,459
6467,461
6467,462
6467,464
6467,465
6467,467
6467,468
6467,469
6467,470
6467,471
6467,473
6467,474
6467,475
6467,476
6467,477
6467,479
6467,480
6467,481
6467,482
6467,483
6467,484
6467,485
6467,486
6467,487
6467,488
6467,491
6467,492
6467,493
6467,495
6467,496
6467,499
6467,500
6467,501
6467,503
6467,504
6467,505
6467,506
6467,507
6467,508
6467,509
6467,510
6467,511
6467,512
6467,513
6467,514
6467,515
6467,516
6467,517
6467,518
6467,519
6467,520
6467,521
6467,522
6467,523
6467,524
6467,526
6467,527
6467,528
6467,529
6467,530
6467,531
6467,532
6467,534
6467,535
6467,536
6467,537
6467,538
6467,539
6467,540
6467,541
6467,542
6467,543
6467,544
6467,546
6467,547
6467,548
6467,549
6467,551
6467,552
6467,553
6467,554
6467,555
6467,556
6467,558
6467,559
6467,562
6467,564
6467,565
6467,566
6467,567
6467,568
6467,569
6467,570
6467,571
6467,572
6467,573
6467,574
6467,575
6467,576
6467,578
6467,579
6467,580
6467,581
6467,582
6467,583
6467,584
6467,585
6467,586
6467,587
6467,588
6467,589
6467,590
6467,591
6467,592
6467,593
6467,595
6467,596
6467,597
6467,598
6467,599
6467,600
6467,601
6467,602
6467,603
6467,604
6467,606
6467,607
6467,608
6467,609
6467,610
6467,611
6467,613
6467,614
6467,615
6467,616
6467,617
6467,618
6467,620
6467,621
6467,622
6467,624
6467,625
6467,626
6467,627
6467,628
6467,629
6467,630
6467,631
6467,632
6467,634
6467,636
6467,638
6467,639
6467,640
6467,641
6467,642
6467,643
6467,644
6467,645
6467,646
6467,648
6467,650
6467,651
6467,652
6467,653
6467,655
6467,657
6467,658
6467,659
6467,660
6467,662
6467,663
6467,664
6467,665
6467,666
6467,667
6467,668
6467,669
6467,671
6467,672
6467,673
6467,676
6467,677
6467,678
6467,679
6467,680
6467,681
6467,682
6467,683
6467,684
6467,685
6467,686
6467,687
6467,688
6467,689
6467,690
6467,691
6467,692
6467,693
6467,694
6467,695
6467,696
6467,697
6467,698
6467,699
6467,700
6467,701
6467,702
6467,703
6467,704
6467,706
6467,708
6467,709
6467,710
6467,711
6467,712
6467,713
6467,715
6467,717
6467,719
6467,721
6467,722
6467,723
6467,724
6467,725
6467,726
6467,727
6467,728
6467,729
6467,730
6467,731
6467,732
6467,733
6467,734
6467,736
6467,737
6467,738
6467,739
6467,740
6467,741
6467,742
6467,743
6467,744
6467,746
6467,747
6467,748
6467,749
6467,750
6467,751
6467,754
6467,756
6467,757
6467,759
6467,760
6467,761
6467,762
6467,763
6467,764
6467,765
6467,766
6467,767
6467,768
6467,769
6467,771
6467,772
6467,773
6467,776
6467,777
6467,778
6467,779
6467,780
6467,781
6467,784
6467,786
6467,787
6467,788
6467,789
6467,790
6467,791
6467,795
6467,796
6467,797
6467,798
6467,799
6467,800
6467,801
6467,804
6467,805
6467,806
6467,807
6467,808
6467,809
6467,810
6467,811
6467,812
6467,813
6467,814
6467,815
6467,818
6467,819
6467,820
6467,821
6467,822
6467,823
6467,824
6467,825
6467,826
6467,827
6467,828
6467,829
6467,830
6467,832
6467,834
