runtime,20190402-161039
initialisation,TODO
update,TODO
speed,16.678056240081787
n_iterations,1
n_updates,0
average_time_per_update,16.678056240081787
n_clusters,2
wscc,48229826.38758665
5967,"[110.52990418  46.55342106   0.517276     1.98874714  14.55933515
  28.83135354   7.08077485  71.83756629]"
5967,0
5967,1
5967,2
5967,3
5967,5
5967,8
5967,9
5967,10
5967,12
5967,13
5967,14
5967,15
5967,17
5967,18
5967,19
5967,20
5967,21
5967,22
5967,23
5967,24
5967,25
5967,26
5967,27
5967,28
5967,29
5967,32
5967,33
5967,34
5967,35
5967,36
5967,37
5967,39
5967,40
5967,41
5967,43
5967,45
5967,46
5967,48
5967,49
5967,51
5967,52
5967,55
5967,56
5967,58
5967,60
5967,61
5967,62
5967,63
5967,66
5967,67
5967,68
5967,70
5967,71
5967,72
5967,73
5967,74
5967,75
5967,76
5967,77
5967,78
5967,79
5967,80
5967,82
5967,84
5967,85
5967,86
5967,87
5967,88
5967,89
5967,90
5967,91
5967,92
5967,93
5967,94
5967,96
5967,97
5967,98
5967,99
5967,100
5967,101
5967,102
5967,103
5967,104
5967,106
5967,107
5967,108
5967,109
5967,110
5967,111
5967,112
5967,113
5967,114
5967,116
5967,117
5967,118
5967,119
5967,120
5967,121
5967,122
5967,123
5967,124
5967,125
5967,127
5967,128
5967,129
5967,130
5967,131
5967,132
5967,133
5967,134
5967,135
5967,136
5967,137
5967,138
5967,140
5967,141
5967,142
5967,143
5967,144
5967,145
5967,146
5967,147
5967,148
5967,149
5967,150
5967,151
5967,153
5967,154
5967,155
5967,157
5967,158
5967,159
5967,161
5967,162
5967,163
5967,164
5967,165
5967,166
5967,167
5967,168
5967,169
5967,170
5967,171
5967,172
5967,173
5967,174
5967,176
5967,177
5967,178
5967,179
5967,180
5967,182
5967,183
5967,185
5967,187
5967,188
5967,189
5967,190
5967,191
5967,192
5967,193
5967,194
5967,195
5967,197
5967,198
5967,199
5967,201
5967,202
5967,203
5967,204
5967,206
5967,207
5967,208
5967,209
5967,210
5967,211
5967,213
5967,217
5967,218
5967,219
5967,220
5967,221
5967,222
5967,223
5967,224
5967,225
5967,226
5967,227
5967,228
5967,229
5967,230
5967,231
5967,232
5967,233
5967,234
5967,236
5967,237
5967,238
5967,239
5967,240
5967,242
5967,243
5967,245
5967,246
5967,247
5967,248
5967,249
5967,250
5967,251
5967,252
5967,253
5967,254
5967,255
5967,256
5967,257
5967,258
5967,259
5967,260
5967,261
5967,262
5967,263
5967,264
5967,265
5967,266
5967,267
5967,268
5967,269
5967,270
5967,271
5967,272
5967,273
5967,274
5967,275
5967,276
5967,277
5967,278
5967,279
5967,280
5967,281
5967,283
5967,284
5967,285
5967,286
5967,287
5967,289
5967,290
5967,291
5967,292
5967,293
5967,294
5967,295
5967,296
5967,297
5967,299
5967,300
5967,301
5967,302
5967,303
5967,304
5967,305
5967,306
5967,307
5967,308
5967,309
5967,311
5967,312
5967,313
5967,314
5967,315
5967,316
5967,318
5967,320
5967,321
5967,322
5967,323
5967,324
5967,325
5967,326
5967,327
5967,328
5967,329
5967,330
5967,331
5967,332
5967,333
5967,334
5967,335
5967,336
5967,337
5967,338
5967,339
5967,340
5967,341
5967,342
5967,343
5967,344
5967,345
5967,346
5967,348
5967,349
5967,350
5967,351
5967,352
5967,353
5967,354
5967,355
5967,356
5967,357
5967,358
5967,359
5967,360
5967,362
5967,363
5967,364
5967,365
5967,367
5967,368
5967,369
5967,370
5967,371
5967,374
5967,376
5967,377
5967,378
5967,379
5967,380
5967,381
5967,382
5967,383
5967,384
5967,385
5967,386
5967,387
5967,388
5967,389
5967,390
5967,391
5967,392
5967,393
5967,394
5967,395
5967,397
5967,398
5967,400
5967,401
5967,402
5967,403
5967,404
5967,405
5967,406
5967,407
5967,408
5967,409
5967,410
5967,411
5967,412
5967,414
5967,415
5967,416
5967,417
5967,418
5967,419
5967,420
5967,421
5967,422
5967,423
5967,424
5967,425
5967,426
5967,427
5967,428
5967,429
5967,430
5967,431
5967,432
5967,433
5967,434
5967,435
5967,436
5967,437
5967,438
5967,439
5967,440
5967,441
5967,442
5967,443
5967,444
5967,445
5967,446
5967,447
5967,448
5967,449
5967,450
5967,451
5967,452
5967,453
5967,454
5967,455
5967,456
5967,457
5967,458
5967,459
5967,461
5967,462
5967,464
5967,465
5967,467
5967,468
5967,469
5967,470
5967,471
5967,473
5967,474
5967,475
5967,476
5967,477
5967,479
5967,480
5967,481
5967,482
5967,483
5967,484
5967,485
5967,486
5967,487
5967,488
5967,491
5967,492
5967,493
5967,495
5967,496
5967,499
5967,500
5967,501
5967,503
5967,504
5967,505
5967,506
5967,507
5967,508
5967,509
5967,510
5967,511
5967,512
5967,513
5967,514
5967,515
5967,516
5967,517
5967,518
5967,519
5967,520
5967,521
5967,522
5967,523
5967,524
5967,526
5967,527
5967,528
5967,529
5967,530
5967,531
5967,532
5967,534
5967,535
5967,536
5967,537
5967,538
5967,539
5967,540
5967,541
5967,542
5967,543
5967,544
5967,546
5967,547
5967,548
5967,549
5967,551
5967,552
5967,553
5967,554
5967,555
5967,556
5967,558
5967,559
5967,562
5967,564
5967,565
5967,566
5967,567
5967,568
5967,569
5967,570
5967,571
5967,572
5967,573
5967,574
5967,575
5967,576
5967,578
5967,579
5967,580
5967,581
5967,582
5967,583
5967,584
5967,585
5967,586
5967,587
5967,588
5967,589
5967,590
5967,591
5967,592
5967,593
5967,595
5967,596
5967,597
5967,598
5967,599
5967,600
5967,601
5967,602
5967,603
5967,604
5967,606
5967,607
5967,608
5967,609
5967,610
5967,611
5967,613
5967,614
5967,615
5967,616
5967,617
5967,618
5967,620
5967,621
5967,622
5967,624
5967,625
5967,626
5967,627
5967,628
5967,629
5967,630
5967,631
5967,632
5967,634
5967,636
5967,638
5967,639
5967,640
5967,641
5967,642
5967,643
5967,644
5967,645
5967,646
5967,648
5967,650
5967,651
5967,652
5967,653
5967,655
5967,657
5967,658
5967,659
5967,660
5967,662
5967,663
5967,664
5967,665
5967,666
5967,667
5967,668
5967,669
5967,671
5967,672
5967,673
5967,676
5967,677
5967,678
5967,679
5967,680
5967,681
5967,682
5967,683
5967,684
5967,685
5967,686
5967,687
5967,688
5967,689
5967,690
5967,691
5967,692
5967,693
5967,694
5967,695
5967,696
5967,697
5967,698
5967,699
5967,700
5967,701
5967,702
5967,703
5967,704
5967,706
5967,708
5967,709
5967,710
5967,711
5967,712
5967,713
5967,715
5967,717
5967,719
5967,721
5967,722
5967,723
5967,724
5967,725
5967,726
5967,727
5967,728
5967,729
5967,730
5967,731
5967,732
5967,733
5967,734
5967,736
5967,737
5967,738
5967,739
5967,740
5967,741
5967,742
5967,743
5967,744
5967,746
5967,747
5967,748
5967,749
5967,750
5967,751
5967,754
5967,756
5967,757
5967,759
5967,760
5967,761
5967,762
5967,763
5967,764
5967,765
5967,766
5967,767
5967,768
5967,769
5967,771
5967,772
5967,773
5967,776
5967,777
5967,778
5967,779
5967,780
5967,781
5967,784
5967,786
5967,787
5967,788
5967,789
5967,790
5967,791
5967,795
5967,796
5967,797
5967,798
5967,799
5967,800
5967,801
5967,804
5967,805
5967,806
5967,807
5967,808
5967,809
5967,810
5967,811
5967,812
5967,813
5967,814
5967,815
5967,818
5967,819
5967,820
5967,821
5967,822
5967,823
5967,824
5967,825
5967,826
5967,827
5967,828
5967,829
5967,830
5967,832
5967,834
