runtime,20190402-162000
initialisation,TODO
update,TODO
speed,14.007055521011353
n_iterations,1
n_updates,0
average_time_per_update,14.007055521011353
n_clusters,2
wscc,48229826.38758665
nmi_comparison,0.02679893529786984
16221,"[110.52990418  46.55342106   0.517276     1.98874714  14.55933515
  28.83135354   7.08077485  71.83756629]"
16221,0
16221,1
16221,2
16221,3
16221,5
16221,8
16221,9
16221,10
16221,12
16221,13
16221,14
16221,15
16221,17
16221,18
16221,19
16221,20
16221,21
16221,22
16221,23
16221,24
16221,25
16221,26
16221,27
16221,28
16221,29
16221,32
16221,33
16221,34
16221,35
16221,36
16221,37
16221,39
16221,40
16221,41
16221,43
16221,45
16221,46
16221,48
16221,49
16221,51
16221,52
16221,55
16221,56
16221,58
16221,60
16221,61
16221,62
16221,63
16221,66
16221,67
16221,68
16221,70
16221,71
16221,72
16221,73
16221,74
16221,75
16221,76
16221,77
16221,78
16221,79
16221,80
16221,82
16221,84
16221,85
16221,86
16221,87
16221,88
16221,89
16221,90
16221,91
16221,92
16221,93
16221,94
16221,96
16221,97
16221,98
16221,99
16221,100
16221,101
16221,102
16221,103
16221,104
16221,106
16221,107
16221,108
16221,109
16221,110
16221,111
16221,112
16221,113
16221,114
16221,116
16221,117
16221,118
16221,119
16221,120
16221,121
16221,122
16221,123
16221,124
16221,125
16221,127
16221,128
16221,129
16221,130
16221,131
16221,132
16221,133
16221,134
16221,135
16221,136
16221,137
16221,138
16221,140
16221,141
16221,142
16221,143
16221,144
16221,145
16221,146
16221,147
16221,148
16221,149
16221,150
16221,151
16221,153
16221,154
16221,155
16221,157
16221,158
16221,159
16221,161
16221,162
16221,163
16221,164
16221,165
16221,166
16221,167
16221,168
16221,169
16221,170
16221,171
16221,172
16221,173
16221,174
16221,176
16221,177
16221,178
16221,179
16221,180
16221,182
16221,183
16221,185
16221,187
16221,188
16221,189
16221,190
16221,191
16221,192
16221,193
16221,194
16221,195
16221,197
16221,198
16221,199
16221,201
16221,202
16221,203
16221,204
16221,206
16221,207
16221,208
16221,209
16221,210
16221,211
16221,213
16221,217
16221,218
16221,219
16221,220
16221,221
16221,222
16221,223
16221,224
16221,225
16221,226
16221,227
16221,228
16221,229
16221,230
16221,231
16221,232
16221,233
16221,234
16221,236
16221,237
16221,238
16221,239
16221,240
16221,242
16221,243
16221,245
16221,246
16221,247
16221,248
16221,249
16221,250
16221,251
16221,252
16221,253
16221,254
16221,255
16221,256
16221,257
16221,258
16221,259
16221,260
16221,261
16221,262
16221,263
16221,264
16221,265
16221,266
16221,267
16221,268
16221,269
16221,270
16221,271
16221,272
16221,273
16221,274
16221,275
16221,276
16221,277
16221,278
16221,279
16221,280
16221,281
16221,283
16221,284
16221,285
16221,286
16221,287
16221,289
16221,290
16221,291
16221,292
16221,293
16221,294
16221,295
16221,296
16221,297
16221,299
16221,300
16221,301
16221,302
16221,303
16221,304
16221,305
16221,306
16221,307
16221,308
16221,309
16221,311
16221,312
16221,313
16221,314
16221,315
16221,316
16221,318
16221,320
16221,321
16221,322
16221,323
16221,324
16221,325
16221,326
16221,327
16221,328
16221,329
16221,330
16221,331
16221,332
16221,333
16221,334
16221,335
16221,336
16221,337
16221,338
16221,339
16221,340
16221,341
16221,342
16221,343
16221,344
16221,345
16221,346
16221,348
16221,349
16221,350
16221,351
16221,352
16221,353
16221,354
16221,355
16221,356
16221,357
16221,358
16221,359
16221,360
16221,362
16221,363
16221,364
16221,365
16221,367
16221,368
16221,369
16221,370
16221,371
16221,374
16221,376
16221,377
16221,378
16221,379
16221,380
16221,381
16221,382
16221,383
16221,384
16221,385
16221,386
16221,387
16221,388
16221,389
16221,390
16221,391
16221,392
16221,393
16221,394
16221,395
16221,397
16221,398
16221,400
16221,401
16221,402
16221,403
16221,404
16221,405
16221,406
16221,407
16221,408
16221,409
16221,410
16221,411
16221,412
16221,414
16221,415
16221,416
16221,417
16221,418
16221,419
16221,420
16221,421
16221,422
16221,423
16221,424
16221,425
16221,426
16221,427
16221,428
16221,429
16221,430
16221,431
16221,432
16221,433
16221,434
16221,435
16221,436
16221,437
16221,438
16221,439
16221,440
16221,441
16221,442
16221,443
16221,444
16221,445
16221,446
16221,447
16221,448
16221,449
16221,450
16221,451
16221,452
16221,453
16221,454
16221,455
16221,456
16221,457
16221,458
16221,459
16221,461
16221,462
16221,464
16221,465
16221,467
16221,468
16221,469
16221,470
16221,471
16221,473
16221,474
16221,475
16221,476
16221,477
16221,479
16221,480
16221,481
16221,482
16221,483
16221,484
16221,485
16221,486
16221,487
16221,488
16221,491
16221,492
16221,493
16221,495
16221,496
16221,499
16221,500
16221,501
16221,503
16221,504
16221,505
16221,506
16221,507
16221,508
16221,509
16221,510
16221,511
16221,512
16221,513
16221,514
16221,515
16221,516
16221,517
16221,518
16221,519
16221,520
16221,521
16221,522
16221,523
16221,524
16221,526
16221,527
16221,528
16221,529
16221,530
16221,531
16221,532
16221,534
16221,535
16221,536
16221,537
16221,538
16221,539
16221,540
16221,541
16221,542
16221,543
16221,544
16221,546
16221,547
16221,548
16221,549
16221,551
16221,552
16221,553
16221,554
16221,555
16221,556
16221,558
16221,559
16221,562
16221,564
16221,565
16221,566
16221,567
16221,568
16221,569
16221,570
16221,571
16221,572
16221,573
16221,574
16221,575
16221,576
16221,578
16221,579
16221,580
16221,581
16221,582
16221,583
16221,584
16221,585
16221,586
16221,587
16221,588
16221,589
16221,590
16221,591
16221,592
16221,593
16221,595
16221,596
16221,597
16221,598
16221,599
16221,600
16221,601
16221,602
16221,603
16221,604
16221,606
16221,607
16221,608
16221,609
16221,610
16221,611
16221,613
16221,614
16221,615
16221,616
16221,617
16221,618
16221,620
16221,621
16221,622
16221,624
16221,625
16221,626
16221,627
16221,628
16221,629
16221,630
16221,631
16221,632
16221,634
16221,636
16221,638
16221,639
16221,640
16221,641
16221,642
16221,643
16221,644
16221,645
16221,646
16221,648
16221,650
16221,651
16221,652
16221,653
16221,655
16221,657
16221,658
16221,659
16221,660
16221,662
16221,663
16221,664
16221,665
16221,666
16221,667
16221,668
16221,669
16221,671
16221,672
16221,673
16221,676
16221,677
16221,678
16221,679
16221,680
16221,681
16221,682
16221,683
16221,684
16221,685
16221,686
16221,687
16221,688
16221,689
16221,690
16221,691
16221,692
16221,693
16221,694
16221,695
16221,696
16221,697
16221,698
16221,699
16221,700
16221,701
16221,702
16221,703
16221,704
16221,706
16221,708
16221,709
16221,710
16221,711
16221,712
16221,713
16221,715
16221,717
16221,719
16221,721
16221,722
16221,723
16221,724
16221,725
16221,726
16221,727
16221,728
16221,729
16221,730
16221,731
16221,732
16221,733
16221,734
16221,736
16221,737
16221,738
16221,739
16221,740
16221,741
16221,742
16221,743
16221,744
16221,746
16221,747
16221,748
16221,749
16221,750
16221,751
16221,754
16221,756
16221,757
16221,759
16221,760
16221,761
16221,762
16221,763
16221,764
16221,765
16221,766
16221,767
16221,768
16221,769
16221,771
16221,772
16221,773
16221,776
16221,777
16221,778
16221,779
16221,780
16221,781
16221,784
16221,786
16221,787
16221,788
16221,789
16221,790
16221,791
16221,795
16221,796
16221,797
16221,798
16221,799
16221,800
16221,801
16221,804
16221,805
16221,806
16221,807
16221,808
16221,809
16221,810
16221,811
16221,812
16221,813
16221,814
16221,815
16221,818
16221,819
16221,820
16221,821
16221,822
16221,823
16221,824
16221,825
16221,826
16221,827
16221,828
