runtime,20190402-161059
initialisation,TODO
update,TODO
speed,11.821803092956543
n_iterations,1
n_updates,0
average_time_per_update,11.821803092956543
n_clusters,2
wscc,48229826.38758665
9726,"[110.52990418  46.55342106   0.517276     1.98874714  14.55933515
  28.83135354   7.08077485  71.83756629]"
9726,0
9726,1
9726,2
9726,3
9726,5
9726,8
9726,9
9726,10
9726,12
9726,13
9726,14
9726,15
9726,17
9726,18
9726,19
9726,20
9726,21
9726,22
9726,23
9726,24
9726,25
9726,26
9726,27
9726,28
9726,29
9726,32
9726,33
9726,34
9726,35
9726,36
9726,37
9726,39
9726,40
9726,41
9726,43
9726,45
9726,46
9726,48
9726,49
9726,51
9726,52
9726,55
9726,56
9726,58
9726,60
9726,61
9726,62
9726,63
9726,66
9726,67
9726,68
9726,70
9726,71
9726,72
9726,73
9726,74
9726,75
9726,76
9726,77
9726,78
9726,79
9726,80
9726,82
9726,84
9726,85
9726,86
9726,87
9726,88
9726,89
9726,90
9726,91
9726,92
9726,93
9726,94
9726,96
9726,97
9726,98
9726,99
9726,100
9726,101
9726,102
9726,103
9726,104
9726,106
9726,107
9726,108
9726,109
9726,110
9726,111
9726,112
9726,113
9726,114
9726,116
9726,117
9726,118
9726,119
9726,120
9726,121
9726,122
9726,123
9726,124
9726,125
9726,127
9726,128
9726,129
9726,130
9726,131
9726,132
9726,133
9726,134
9726,135
9726,136
9726,137
9726,138
9726,140
9726,141
9726,142
9726,143
9726,144
9726,145
9726,146
9726,147
9726,148
9726,149
9726,150
9726,151
9726,153
9726,154
9726,155
9726,157
9726,158
9726,159
9726,161
9726,162
9726,163
9726,164
9726,165
9726,166
9726,167
9726,168
9726,169
9726,170
9726,171
9726,172
9726,173
9726,174
9726,176
9726,177
9726,178
9726,179
9726,180
9726,182
9726,183
9726,185
9726,187
9726,188
9726,189
9726,190
9726,191
9726,192
9726,193
9726,194
9726,195
9726,197
9726,198
9726,199
9726,201
9726,202
9726,203
9726,204
9726,206
9726,207
9726,208
9726,209
9726,210
9726,211
9726,213
9726,217
9726,218
9726,219
9726,220
9726,221
9726,222
9726,223
9726,224
9726,225
9726,226
9726,227
9726,228
9726,229
9726,230
9726,231
9726,232
9726,233
9726,234
9726,236
9726,237
9726,238
9726,239
9726,240
9726,242
9726,243
9726,245
9726,246
9726,247
9726,248
9726,249
9726,250
9726,251
9726,252
9726,253
9726,254
9726,255
9726,256
9726,257
9726,258
9726,259
9726,260
9726,261
9726,262
9726,263
9726,264
9726,265
9726,266
9726,267
9726,268
9726,269
9726,270
9726,271
9726,272
9726,273
9726,274
9726,275
9726,276
9726,277
9726,278
9726,279
9726,280
9726,281
9726,283
9726,284
9726,285
9726,286
9726,287
9726,289
9726,290
9726,291
9726,292
9726,293
9726,294
9726,295
9726,296
9726,297
9726,299
9726,300
9726,301
9726,302
9726,303
9726,304
9726,305
9726,306
9726,307
9726,308
9726,309
9726,311
9726,312
9726,313
9726,314
9726,315
9726,316
9726,318
9726,320
9726,321
9726,322
9726,323
9726,324
9726,325
9726,326
9726,327
9726,328
9726,329
9726,330
9726,331
9726,332
9726,333
9726,334
9726,335
9726,336
9726,337
9726,338
9726,339
9726,340
9726,341
9726,342
9726,343
9726,344
9726,345
9726,346
9726,348
9726,349
9726,350
9726,351
9726,352
9726,353
9726,354
9726,355
9726,356
9726,357
9726,358
9726,359
9726,360
9726,362
9726,363
9726,364
9726,365
9726,367
9726,368
9726,369
9726,370
9726,371
9726,374
9726,376
9726,377
9726,378
9726,379
9726,380
9726,381
9726,382
9726,383
9726,384
9726,385
9726,386
9726,387
9726,388
9726,389
9726,390
9726,391
9726,392
9726,393
9726,394
9726,395
9726,397
9726,398
9726,400
9726,401
9726,402
9726,403
9726,404
9726,405
9726,406
9726,407
9726,408
9726,409
9726,410
9726,411
9726,412
9726,414
9726,415
9726,416
9726,417
9726,418
9726,419
9726,420
9726,421
9726,422
9726,423
9726,424
9726,425
9726,426
9726,427
9726,428
9726,429
9726,430
9726,431
9726,432
9726,433
9726,434
9726,435
9726,436
9726,437
9726,438
9726,439
9726,440
9726,441
9726,442
9726,443
9726,444
9726,445
9726,446
9726,447
9726,448
9726,449
9726,450
9726,451
9726,452
9726,453
9726,454
9726,455
9726,456
9726,457
9726,458
9726,459
9726,461
9726,462
9726,464
9726,465
9726,467
9726,468
9726,469
9726,470
9726,471
9726,473
9726,474
9726,475
9726,476
9726,477
9726,479
9726,480
9726,481
9726,482
9726,483
9726,484
9726,485
9726,486
9726,487
9726,488
9726,491
9726,492
9726,493
9726,495
9726,496
9726,499
9726,500
9726,501
9726,503
9726,504
9726,505
9726,506
9726,507
9726,508
9726,509
9726,510
9726,511
9726,512
9726,513
9726,514
9726,515
9726,516
9726,517
9726,518
9726,519
9726,520
9726,521
9726,522
9726,523
9726,524
9726,526
9726,527
9726,528
9726,529
9726,530
9726,531
9726,532
9726,534
9726,535
9726,536
9726,537
9726,538
9726,539
9726,540
9726,541
9726,542
9726,543
9726,544
9726,546
9726,547
9726,548
9726,549
9726,551
9726,552
9726,553
9726,554
9726,555
9726,556
9726,558
9726,559
9726,562
9726,564
9726,565
9726,566
9726,567
9726,568
9726,569
9726,570
9726,571
9726,572
9726,573
9726,574
9726,575
9726,576
9726,578
9726,579
9726,580
9726,581
9726,582
9726,583
9726,584
9726,585
9726,586
9726,587
9726,588
9726,589
9726,590
9726,591
9726,592
9726,593
9726,595
9726,596
9726,597
9726,598
9726,599
9726,600
9726,601
9726,602
9726,603
9726,604
9726,606
9726,607
9726,608
9726,609
9726,610
9726,611
9726,613
9726,614
9726,615
9726,616
9726,617
9726,618
9726,620
9726,621
9726,622
9726,624
9726,625
9726,626
9726,627
9726,628
9726,629
9726,630
9726,631
9726,632
9726,634
9726,636
9726,638
9726,639
9726,640
9726,641
9726,642
9726,643
9726,644
9726,645
9726,646
9726,648
9726,650
9726,651
9726,652
9726,653
9726,655
9726,657
9726,658
9726,659
9726,660
9726,662
9726,663
9726,664
9726,665
9726,666
9726,667
9726,668
9726,669
9726,671
9726,672
9726,673
9726,676
9726,677
9726,678
9726,679
9726,680
9726,681
9726,682
9726,683
9726,684
9726,685
9726,686
9726,687
9726,688
9726,689
9726,690
9726,691
9726,692
9726,693
9726,694
9726,695
9726,696
9726,697
9726,698
9726,699
9726,700
9726,701
9726,702
9726,703
9726,704
9726,706
9726,708
9726,709
9726,710
9726,711
9726,712
9726,713
9726,715
9726,717
9726,719
9726,721
9726,722
9726,723
9726,724
9726,725
9726,726
9726,727
9726,728
9726,729
9726,730
9726,731
9726,732
9726,733
9726,734
9726,736
9726,737
9726,738
9726,739
9726,740
9726,741
9726,742
9726,743
9726,744
9726,746
9726,747
9726,748
9726,749
9726,750
9726,751
9726,754
9726,756
9726,757
9726,759
9726,760
9726,761
9726,762
9726,763
9726,764
9726,765
9726,766
9726,767
9726,768
9726,769
9726,771
9726,772
9726,773
9726,776
9726,777
9726,778
9726,779
9726,780
9726,781
9726,784
9726,786
9726,787
9726,788
9726,789
9726,790
9726,791
9726,795
9726,796
9726,797
9726,798
9726,799
9726,800
9726,801
9726,804
9726,805
9726,806
9726,807
9726,808
9726,809
9726,810
9726,811
9726,812
9726,813
9726,814
9726,815
9726,818
9726,819
9726,820
9726,821
9726,822
9726,823
9726,824
9726,825
9726,826
9726,827
9726,828
9726,829
9726,830
9726,832
9726,834
